"","state_abbreviation","county_name","release_year.x","smoke15","release_year.y","smoke20"
"2412","SD","brule_county",2015,0.143,2020,0.1595997636
"2413","SD","buffalo_county",2015,0.417,2020,0.3601348957
"2414","SD","butte_county",2015,0.222,2020,0.1591437028
"2415","SD","campbell_county",2015,0.141,2020,0.1201347762
"2416","SD","charles_mix_county",2015,0.174,2020,0.202987091
"2417","SD","clark_county",2015,0.182,2020,0.1399268118
"2418","SD","clay_county",2015,0.155,2020,0.1566460658
"2419","SD","codington_county",2015,0.186,2020,0.1639114112
"2420","SD","corson_county",2015,0.321,2020,0.3213508475
"2421","SD","custer_county",2015,0.187,2020,0.1385471758
"2422","SD","davison_county",2015,0.142,2020,0.1510784255
"2423","SD","day_county",2015,0.169,2020,0.1526888868
"2424","SD","deuel_county",2015,0.192,2020,0.1301849925
"2425","SD","dewey_county",2015,0.334,2020,0.3071723321
"2426","SD","douglas_county",2015,0.126,2020,0.1265711685
"2427","SD","edmunds_county",2015,0.131,2020,0.1338062854
"2428","SD","fall_river_county",2015,0.237,2020,0.1551084018
"2429","SD","faulk_county",2015,NA,2020,0.1341959158
"2430","SD","grant_county",2015,0.235,2020,0.1332088704
"2431","SD","gregory_county",2015,0.121,2020,0.1560077705
"2432","SD","haakon_county",2015,NA,2020,0.1501530989
"2433","SD","hamlin_county",2015,0.179,2020,0.1271634471
"2434","SD","hand_county",2015,0.131,2020,0.1265840125
"2435","SD","hanson_county",2015,0.177,2020,0.1369063133
"2436","SD","harding_county",2015,NA,2020,0.1457480011
"2437","SD","hughes_county",2015,0.141,2020,0.1523209858
"2438","SD","hutchinson_county",2015,0.101,2020,0.1328060622
"2439","SD","hyde_county",2015,NA,2020,0.1415619364
"2440","SD","jackson_county",2015,0.205,2020,0.2787267325
"2441","SD","jerauld_county",2015,0.102,2020,0.1219841087
"2442","SD","jones_county",2015,NA,2020,0.1360610991
"2443","SD","kingsbury_county",2015,0.108,2020,0.1287078312
"2444","SD","lake_county",2015,0.188,2020,0.1421987166
"2445","SD","lawrence_county",2015,0.215,2020,0.151708368
"2446","SD","lincoln_county",2015,0.106,2020,0.1320715375
"2447","SD","lyman_county",2015,0.206,2020,0.2109641194
"2448","SD","mccook_county",2015,NA,2020,0.1356480209
"2449","SD","mcpherson_county",2015,0.128,2020,0.1427754738
"2450","SD","marshall_county",2015,0.23,2020,0.1428385781
"2451","SD","meade_county",2015,0.178,2020,0.1595853247
"2452","SD","mellette_county",2015,0.228,2020,0.2866140522
"2453","SD","miner_county",2015,NA,2020,0.1356609582
"2454","SD","minnehaha_county",2015,0.179,2020,0.1544566923
"2455","SD","moody_county",2015,0.127,2020,0.1664040645
"2456","SD","pennington_county",2015,0.212,2020,0.1624288049
"2457","SD","perkins_county",2015,0.128,2020,0.143171425
"2458","SD","potter_county",2015,0.079,2020,0.1192919131
"2459","SD","roberts_county",2015,0.236,2020,0.2093388754
"2460","SD","sanborn_county",2015,NA,2020,0.1417993925
"2461","SD","shannon_county",2015,0.435,NA,NA
"2462","SD","spink_county",2015,0.171,2020,0.1426268229
"2463","SD","stanley_county",2015,0.173,2020,0.1310052416
"2464","SD","sully_county",2015,NA,2020,0.1271237416
"2465","SD","todd_county",2015,0.394,2020,0.4149130895
"2466","SD","tripp_county",2015,0.133,2020,0.1733588891
"2467","SD","turner_county",2015,0.172,2020,0.1379393362
"2468","SD","union_county",2015,0.149,2020,0.1307252947
"2469","SD","walworth_county",2015,0.198,2020,0.1500276192
"2470","SD","yankton_county",2015,0.132,2020,0.1476660184
"2471","SD","ziebach_county",2015,0.331,2020,0.320211748
"2472","TN","tennessee",2015,0.226,2020,0.2263907647
"2473","TN","anderson_county",2015,0.206,2020,0.2092501774
"2474","TN","bedford_county",2015,0.252,2020,0.2269253409
"2475","TN","benton_county",2015,0.251,2020,0.2365873986
"2476","TN","bledsoe_county",2015,0.386,2020,0.2466139694
"2477","TN","blount_county",2015,0.209,2020,0.2132230222
"2478","TN","bradley_county",2015,0.255,2020,0.2177821388
"2479","TN","campbell_county",2015,0.286,2020,0.2389986202
"2480","TN","cannon_county",2015,0.276,2020,0.2220758767
"2481","TN","carroll_county",2015,0.246,2020,0.2289530901
"2482","TN","carter_county",2015,0.314,2020,0.2476691186
"2483","TN","cheatham_county",2015,0.305,2020,0.2028595717
"2484","TN","chester_county",2015,0.207,2020,0.2165024314
"2485","TN","claiborne_county",2015,0.333,2020,0.2266098748
"2486","TN","clay_county",2015,0.323,2020,0.2542118208
"2487","TN","cocke_county",2015,0.212,2020,0.2406857809
"2488","TN","coffee_county",2015,0.257,2020,0.2235554709
"2489","TN","crockett_county",2015,0.271,2020,0.2288432399
"2490","TN","cumberland_county",2015,0.174,2020,0.1994625774
"2491","TN","davidson_county",2015,0.172,2020,0.1810689948
"2492","TN","decatur_county",2015,0.175,2020,0.226980111
"2493","TN","dekalb_county",2015,0.244,2020,0.2269219063
"2494","TN","dickson_county",2015,0.261,2020,0.2130032911
"2495","TN","dyer_county",2015,0.333,2020,0.2295354508
"2496","TN","fayette_county",2015,0.213,2020,0.2030053268
"2497","TN","fentress_county",2015,0.212,2020,0.2521963407
"2498","TN","franklin_county",2015,0.239,2020,0.219856589
"2499","TN","gibson_county",2015,0.301,2020,0.2240518465
"2500","TN","giles_county",2015,0.263,2020,0.215038761
"2501","TN","grainger_county",2015,0.263,2020,0.2287892929
"2502","TN","greene_county",2015,0.286,2020,0.2181138023
"2503","TN","grundy_county",2015,0.27,2020,0.2472753871
"2504","TN","hamblen_county",2015,0.227,2020,0.222518042
"2505","TN","hamilton_county",2015,0.192,2020,0.19163373
"2506","TN","hancock_county",2015,0.396,2020,0.2524623478
"2507","TN","hardeman_county",2015,0.273,2020,0.2588919039
"2508","TN","hardin_county",2015,0.236,2020,0.2305268569
"2509","TN","hawkins_county",2015,0.262,2020,0.2340196927
"2510","TN","haywood_county",2015,0.173,2020,0.2416942032
"2511","TN","henderson_county",2015,0.259,2020,0.2437321986
"2512","TN","henry_county",2015,0.281,2020,0.2287393693
"2513","TN","hickman_county",2015,0.377,2020,0.2318079497
"2514","TN","houston_county",2015,NA,2020,0.2244569195
"2515","TN","humphreys_county",2015,0.221,2020,0.2054988083
"2516","TN","jackson_county",2015,0.274,2020,0.2383650751
"2517","TN","jefferson_county",2015,0.258,2020,0.2048050365
"2518","TN","johnson_county",2015,0.28,2020,0.2325133515
"2519","TN","knox_county",2015,0.185,2020,0.1971365622
"2520","TN","lake_county",2015,0.249,2020,0.2807895869
"2521","TN","lauderdale_county",2015,0.321,2020,0.2546143307
"2522","TN","lawrence_county",2015,0.281,2020,0.2258083773
"2523","TN","lewis_county",2015,0.298,2020,0.2256420968
"2524","TN","lincoln_county",2015,0.245,2020,0.2174692351
"2525","TN","loudon_county",2015,0.236,2020,0.1858111437
"2526","TN","mcminn_county",2015,0.223,2020,0.2376583589
"2527","TN","mcnairy_county",2015,0.261,2020,0.2521617399
"2528","TN","macon_county",2015,0.351,2020,0.2352192175
"2529","TN","madison_county",2015,0.196,2020,0.2245490355
"2530","TN","marion_county",2015,0.247,2020,0.2113741589
"2531","TN","marshall_county",2015,0.247,2020,0.2194463579
"2532","TN","maury_county",2015,0.257,2020,0.209946911
"2533","TN","meigs_county",2015,0.358,2020,0.2199891996
"2534","TN","monroe_county",2015,0.364,2020,0.2255378449
"2535","TN","montgomery_county",2015,0.275,2020,0.2247801234
"2536","TN","moore_county",2015,0.252,2020,0.1872163515
"2537","TN","morgan_county",2015,0.314,2020,0.2480367876
"2538","TN","obion_county",2015,0.264,2020,0.2413034609
"2539","TN","overton_county",2015,0.281,2020,0.2271977482
"2540","TN","perry_county",2015,0.282,2020,0.2430811179
"2541","TN","pickett_county",2015,NA,2020,0.207888969
"2542","TN","polk_county",2015,0.289,2020,0.2186348332
"2543","TN","putnam_county",2015,0.181,2020,0.2369779415
"2544","TN","rhea_county",2015,0.198,2020,0.2341252998
"2545","TN","roane_county",2015,0.157,2020,0.1995539041
"2546","TN","robertson_county",2015,0.239,2020,0.198064669
"2547","TN","rutherford_county",2015,0.171,2020,0.1886319038
"2548","TN","scott_county",2015,0.511,2020,0.2582043676
"2549","TN","sequatchie_county",2015,0.299,2020,0.2149581157
"2550","TN","sevier_county",2015,0.284,2020,0.2147980237
"2551","TN","shelby_county",2015,0.173,2020,0.2009696785
"2552","TN","smith_county",2015,0.235,2020,0.2215439769
"2553","TN","stewart_county",2015,NA,2020,0.2070366223
"2554","TN","sullivan_county",2015,0.256,2020,0.2209968758
"2555","TN","sumner_county",2015,0.2,2020,0.1813670044
"2556","TN","tipton_county",2015,0.253,2020,0.2123710326
"2557","TN","trousdale_county",2015,NA,2020,0.2307084271
"2558","TN","unicoi_county",2015,0.234,2020,0.2188861022
"2559","TN","union_county",2015,0.238,2020,0.2515003554
"2560","TN","van_buren_county",2015,0.394,2020,0.2237161463
"2561","TN","warren_county",2015,0.209,2020,0.2413918929
"2562","TN","washington_county",2015,0.241,2020,0.2044617665
"2563","TN","wayne_county",2015,0.228,2020,0.2466794512
"2564","TN","weakley_county",2015,0.254,2020,0.221573614
"2565","TN","white_county",2015,0.292,2020,0.2343519117
"2566","TN","williamson_county",2015,0.109,2020,0.152562019
"2567","TN","wilson_county",2015,0.29,2020,0.1818066823
"2568","TX","texas",2015,0.167,2020,0.1570960286
"2569","TX","anderson_county",2015,0.216,2020,0.173863208
"2570","TX","andrews_county",2015,NA,2020,0.134363002
"2571","TX","angelina_county",2015,0.207,2020,0.1585696582
"2572","TX","aransas_county",2015,NA,2020,0.1415745233
"2573","TX","archer_county",2015,NA,2020,0.1406260699
"2574","TX","armstrong_county",2015,NA,2020,0.1174955027
"2575","TX","atascosa_county",2015,0.383,2020,0.143944699
"2576","TX","austin_county",2015,0.179,2020,0.135605543
"2577","TX","bailey_county",2015,NA,2020,0.1625368837
"2578","TX","bandera_county",2015,0.221,2020,0.1366331544
"2579","TX","bastrop_county",2015,0.221,2020,0.1563321306
"2580","TX","baylor_county",2015,NA,2020,0.142415964
"2581","TX","bee_county",2015,NA,2020,0.1576524862
"2582","TX","bell_county",2015,0.194,2020,0.1517941478
"2583","TX","bexar_county",2015,0.162,2020,0.1489929757
"2584","TX","blanco_county",2015,NA,2020,0.133943886
"2585","TX","borden_county",2015,NA,2020,0.1064309217
"2586","TX","bosque_county",2015,0.39,2020,0.1426907157
"2587","TX","bowie_county",2015,0.17,2020,0.1714611872
"2588","TX","brazoria_county",2015,0.15,2020,0.1340695671
"2589","TX","brazos_county",2015,0.131,2020,0.1415272809
"2590","TX","brewster_county",2015,NA,2020,0.1444122341
"2591","TX","briscoe_county",2015,NA,2020,0.1433374871
"2592","TX","brooks_county",2015,NA,2020,0.1820300233
"2593","TX","brown_county",2015,0.258,2020,0.1515666042
"2594","TX","burleson_county",2015,NA,2020,0.1407257299
"2595","TX","burnet_county",2015,0.246,2020,0.1338204053
"2596","TX","caldwell_county",2015,NA,2020,0.1543705445
"2597","TX","calhoun_county",2015,NA,2020,0.1400167443
"2598","TX","callahan_county",2015,NA,2020,0.1545211131
"2599","TX","cameron_county",2015,0.136,2020,0.1318144455
"2600","TX","camp_county",2015,NA,2020,0.1605153962
"2601","TX","carson_county",2015,NA,2020,0.1255645187
"2602","TX","cass_county",2015,0.269,2020,0.1548732341
"2603","TX","castro_county",2015,NA,2020,0.1409309612
"2604","TX","chambers_county",2015,NA,2020,0.1499660843
"2605","TX","cherokee_county",2015,0.249,2020,0.1620793414
"2606","TX","childress_county",2015,NA,2020,0.1598139869
"2607","TX","clay_county",2015,NA,2020,0.148941154
"2608","TX","cochran_county",2015,NA,2020,0.1798533803
"2609","TX","coke_county",2015,NA,2020,0.1428247059
"2610","TX","coleman_county",2015,NA,2020,0.1573741241
"2611","TX","collin_county",2015,0.097,2020,0.1150261434
"2612","TX","collingsworth_county",2015,NA,2020,0.1488668028
"2613","TX","colorado_county",2015,NA,2020,0.1338759016
"2614","TX","comal_county",2015,0.169,2020,0.1255823549
"2615","TX","comanche_county",2015,0.22,2020,0.1452276342
"2616","TX","concho_county",2015,NA,2020,0.129650064
"2617","TX","cooke_county",2015,NA,2020,0.145559134
"2618","TX","coryell_county",2015,0.157,2020,0.1621610131
"2619","TX","cottle_county",2015,NA,2020,0.1575920214
"2620","TX","crane_county",2015,NA,2020,0.1309642299
"2621","TX","crockett_county",2015,NA,2020,0.1293194019
"2622","TX","crosby_county",2015,NA,2020,0.155682498
"2623","TX","culberson_county",2015,NA,2020,0.1854260678
"2624","TX","dallam_county",2015,NA,2020,0.1578433509
"2625","TX","dallas_county",2015,0.153,2020,0.1489374664
"2626","TX","dawson_county",2015,NA,2020,0.1616455029
"2627","TX","deaf_smith_county",2015,NA,2020,0.1466727763
"2628","TX","delta_county",2015,NA,2020,0.1616786891
"2629","TX","denton_county",2015,0.101,2020,0.1306965028
"2630","TX","dewitt_county",2015,0.321,2020,0.1526143149
"2631","TX","dickens_county",2015,NA,2020,0.1539853165
"2632","TX","dimmit_county",2015,NA,2020,0.1706846454
"2633","TX","donley_county",2015,NA,2020,0.1394319248
"2634","TX","duval_county",2015,NA,2020,0.1574137098
"2635","TX","eastland_county",2015,0.144,2020,0.1513046403
"2636","TX","ector_county",2015,0.219,2020,0.1422583166
"2637","TX","edwards_county",2015,NA,2020,0.1252268909
"2638","TX","ellis_county",2015,0.134,2020,0.1313873244
"2639","TX","el_paso_county",2015,0.152,2020,0.1383605588
"2640","TX","erath_county",2015,NA,2020,0.1563634763
"2641","TX","falls_county",2015,NA,2020,0.1762154644
"2642","TX","fannin_county",2015,0.271,2020,0.155829239
"2643","TX","fayette_county",2015,NA,2020,0.1301804675
"2644","TX","fisher_county",2015,NA,2020,0.134463346
"2645","TX","floyd_county",2015,NA,2020,0.1510574255
"2646","TX","foard_county",2015,NA,2020,0.1258909843
"2647","TX","fort_bend_county",2015,0.101,2020,0.1172835573
"2648","TX","franklin_county",2015,NA,2020,0.142620969
"2649","TX","freestone_county",2015,0.211,2020,0.1622594827
"2650","TX","frio_county",2015,NA,2020,0.1579262905
"2651","TX","gaines_county",2015,NA,2020,0.1490915758
"2652","TX","galveston_county",2015,0.172,2020,0.1873102881
"2653","TX","garza_county",2015,NA,2020,0.1432517094
"2654","TX","gillespie_county",2015,NA,2020,0.1244642824
"2655","TX","glasscock_county",2015,NA,2020,0.1507382841
"2656","TX","goliad_county",2015,NA,2020,0.1427332713
"2657","TX","gonzales_county",2015,NA,2020,0.1577532251
"2658","TX","gray_county",2015,0.361,2020,0.1573595176
"2659","TX","grayson_county",2015,0.19,2020,0.14841122
"2660","TX","gregg_county",2015,0.171,2020,0.1610961045
"2661","TX","grimes_county",2015,NA,2020,0.1658932446
"2662","TX","guadalupe_county",2015,0.209,2020,0.1343068479
"2663","TX","hale_county",2015,0.282,2020,0.1569203688
"2664","TX","hall_county",2015,NA,2020,0.1876249301
"2665","TX","hamilton_county",2015,NA,2020,0.1449390363
"2666","TX","hansford_county",2015,NA,2020,0.1633527614
"2667","TX","hardeman_county",2015,NA,2020,0.1498943642
"2668","TX","hardin_county",2015,0.255,2020,0.1411661929
"2669","TX","harris_county",2015,0.157,2020,0.1385212166
"2670","TX","harrison_county",2015,0.225,2020,0.155512299
"2671","TX","hartley_county",2015,NA,2020,0.1313402421
"2672","TX","haskell_county",2015,NA,2020,0.1570516007
"2673","TX","hays_county",2015,0.137,2020,0.1414718491
"2674","TX","hemphill_county",2015,NA,2020,0.1389804577
"2675","TX","henderson_county",2015,0.249,2020,0.159909331
"2676","TX","hidalgo_county",2015,0.12,2020,0.1456131714
"2677","TX","hill_county",2015,0.193,2020,0.1477770912
"2678","TX","hockley_county",2015,0.154,2020,0.1467207342
"2679","TX","hood_county",2015,0.225,2020,0.1296868042
"2680","TX","hopkins_county",2015,0.284,2020,0.1654325065
"2681","TX","houston_county",2015,NA,2020,0.1782110144
"2682","TX","howard_county",2015,NA,2020,0.1551063806
"2683","TX","hudspeth_county",2015,NA,2020,0.1869634183
"2684","TX","hunt_county",2015,0.34,2020,0.1581749675
"2685","TX","hutchinson_county",2015,NA,2020,0.1546832887
"2686","TX","irion_county",2015,NA,2020,0.1258931088
"2687","TX","jack_county",2015,NA,2020,0.1548860503
"2688","TX","jackson_county",2015,NA,2020,0.1388305763
"2689","TX","jasper_county",2015,0.224,2020,0.1626237185
"2690","TX","jeff_davis_county",2015,NA,2020,0.1390712512
"2691","TX","jefferson_county",2015,0.215,2020,0.1656707659
"2692","TX","jim_hogg_county",2015,NA,2020,0.1488099559
"2693","TX","jim_wells_county",2015,NA,2020,0.1520360221
"2694","TX","johnson_county",2015,0.197,2020,0.1450744418
"2695","TX","jones_county",2015,NA,2020,0.1607547441
"2696","TX","karnes_county",2015,NA,2020,0.1551364405
"2697","TX","kaufman_county",2015,0.232,2020,0.1487853389
"2698","TX","kendall_county",2015,0.131,2020,0.1196071676
"2699","TX","kenedy_county",2015,NA,2020,0.160713253
"2700","TX","kent_county",2015,NA,2020,0.1304982839
"2701","TX","kerr_county",2015,0.223,2020,0.13206663
"2702","TX","kimble_county",2015,NA,2020,0.1399227408
"2703","TX","king_county",2015,NA,2020,0.1432232464
"2704","TX","kinney_county",2015,NA,2020,0.1363136934
"2705","TX","kleberg_county",2015,NA,2020,0.1504041304
"2706","TX","knox_county",2015,NA,2020,0.1459686771
"2707","TX","lamar_county",2015,0.234,2020,0.1797348092
"2708","TX","lamb_county",2015,NA,2020,0.1631604537
"2709","TX","lampasas_county",2015,NA,2020,0.1428050267
"2710","TX","la_salle_county",2015,NA,2020,0.1449544563
"2711","TX","lavaca_county",2015,NA,2020,0.1280381271
"2712","TX","lee_county",2015,NA,2020,0.1487823401
"2713","TX","leon_county",2015,0.212,2020,0.1569202865
"2714","TX","liberty_county",2015,0.319,2020,0.1668617231
"2715","TX","limestone_county",2015,0.492,2020,0.1695034533
"2716","TX","lipscomb_county",2015,NA,2020,0.1391932273
"2717","TX","live_oak_county",2015,NA,2020,0.145217772
"2718","TX","llano_county",2015,0.179,2020,0.1302391665
"2719","TX","loving_county",2015,NA,2020,0.1434341959
"2720","TX","lubbock_county",2015,0.196,2020,0.1461825329
"2721","TX","lynn_county",2015,NA,2020,0.1565979177
"2722","TX","mcculloch_county",2015,NA,2020,0.144333647
"2723","TX","mclennan_county",2015,0.21,2020,0.1574462012
"2724","TX","mcmullen_county",2015,NA,2020,0.1227931554
"2725","TX","madison_county",2015,NA,2020,0.1619706101
"2726","TX","marion_county",2015,0.363,2020,0.1699087697
"2727","TX","martin_county",2015,NA,2020,0.1353934553
"2728","TX","mason_county",2015,NA,2020,0.1227082326
"2729","TX","matagorda_county",2015,0.243,2020,0.1611490721
"2730","TX","maverick_county",2015,0.124,2020,0.1661157805
"2731","TX","medina_county",2015,NA,2020,0.1320208764
"2732","TX","menard_county",2015,NA,2020,0.1186928428
"2733","TX","midland_county",2015,0.191,2020,0.1250405285
"2734","TX","milam_county",2015,0.22,2020,0.1529233977
"2735","TX","mills_county",2015,NA,2020,0.1354315588
"2736","TX","mitchell_county",2015,NA,2020,0.1355322752
"2737","TX","montague_county",2015,NA,2020,0.1519165216
"2738","TX","montgomery_county",2015,0.134,2020,0.1461074841
"2739","TX","moore_county",2015,NA,2020,0.1481254725
"2740","TX","morris_county",2015,NA,2020,0.1509097497
"2741","TX","motley_county",2015,NA,2020,0.1413227885
"2742","TX","nacogdoches_county",2015,0.233,2020,0.1703201134
"2743","TX","navarro_county",2015,0.238,2020,0.1632852295
"2744","TX","newton_county",2015,NA,2020,0.1531975598
"2745","TX","nolan_county",2015,NA,2020,0.1488702531
"2746","TX","nueces_county",2015,0.26,2020,0.1439667947
"2747","TX","ochiltree_county",2015,NA,2020,0.146246514
"2748","TX","oldham_county",2015,NA,2020,0.1486941367
"2749","TX","orange_county",2015,0.277,2020,0.1641941654
"2750","TX","palo_pinto_county",2015,0.413,2020,0.159663053
"2751","TX","panola_county",2015,0.293,2020,0.1584351004
"2752","TX","parker_county",2015,0.2,2020,0.1386153343
"2753","TX","parmer_county",2015,NA,2020,0.1476968546
"2754","TX","pecos_county",2015,NA,2020,0.1384054638
"2755","TX","polk_county",2015,0.286,2020,0.1638905082
"2756","TX","potter_county",2015,0.224,2020,0.1758588372
"2757","TX","presidio_county",2015,NA,2020,0.1635750904
"2758","TX","rains_county",2015,NA,2020,0.1430319782
"2759","TX","randall_county",2015,0.145,2020,0.132711095
"2760","TX","reagan_county",2015,NA,2020,0.1499901075
"2761","TX","real_county",2015,NA,2020,0.1484264572
"2762","TX","red_river_county",2015,0.226,2020,0.1697087119
"2763","TX","reeves_county",2015,NA,2020,0.1462975402
"2764","TX","refugio_county",2015,NA,2020,0.1395636887
"2765","TX","roberts_county",2015,NA,2020,0.1258810562
"2766","TX","robertson_county",2015,NA,2020,0.1472178451
"2767","TX","rockwall_county",2015,NA,2020,0.127679173
"2768","TX","runnels_county",2015,NA,2020,0.1501609459
"2769","TX","rusk_county",2015,0.168,2020,0.1674560402
"2770","TX","sabine_county",2015,NA,2020,0.1600186728
"2771","TX","san_augustine_county",2015,NA,2020,0.1672179804
"2772","TX","san_jacinto_county",2015,NA,2020,0.1652846533
"2773","TX","san_patricio_county",2015,0.197,2020,0.1514141934
"2774","TX","san_saba_county",2015,NA,2020,0.1579116238
"2775","TX","schleicher_county",2015,NA,2020,0.1199523909
"2776","TX","scurry_county",2015,NA,2020,0.1465010075
"2777","TX","shackelford_county",2015,NA,2020,0.1439825988
"2778","TX","shelby_county",2015,0.204,2020,0.1743908687
"2779","TX","sherman_county",2015,NA,2020,0.1342590776
"2780","TX","smith_county",2015,0.193,2020,0.1587164194
"2781","TX","somervell_county",2015,NA,2020,0.1539277521
"2782","TX","starr_county",2015,NA,2020,0.1883008212
"2783","TX","stephens_county",2015,NA,2020,0.1614365231
"2784","TX","sterling_county",2015,NA,2020,0.1525965254
"2785","TX","stonewall_county",2015,NA,2020,0.134680195
"2786","TX","sutton_county",2015,NA,2020,0.1157309879
"2787","TX","swisher_county",2015,NA,2020,0.1679298083
"2788","TX","tarrant_county",2015,0.158,2020,0.1404899967
"2789","TX","taylor_county",2015,0.21,2020,0.1527775479
"2790","TX","terrell_county",2015,NA,2020,0.1464499162
"2791","TX","terry_county",2015,NA,2020,0.1577887293
"2792","TX","throckmorton_county",2015,NA,2020,0.1373739159
"2793","TX","titus_county",2015,NA,2020,0.1619737819
"2794","TX","tom_green_county",2015,0.24,2020,0.1414443587
"2795","TX","travis_county",2015,0.144,2020,0.1248149558
"2796","TX","trinity_county",2015,0.353,2020,0.1663206422
"2797","TX","tyler_county",2015,0.202,2020,0.1510116838
"2798","TX","upshur_county",2015,0.468,2020,0.1519085237
"2799","TX","upton_county",2015,NA,2020,0.1440481828
"2800","TX","uvalde_county",2015,NA,2020,0.150154636
"2801","TX","val_verde_county",2015,0.121,2020,0.1577357773
"2802","TX","van_zandt_county",2015,0.211,2020,0.1435133293
"2803","TX","victoria_county",2015,0.249,2020,0.1451170796
"2804","TX","walker_county",2015,0.185,2020,0.172411001
"2805","TX","waller_county",2015,NA,2020,0.1627770044
"2806","TX","ward_county",2015,NA,2020,0.1406802558
"2807","TX","washington_county",2015,NA,2020,0.1454190462
"2808","TX","webb_county",2015,0.166,2020,0.1842603164
"2809","TX","wharton_county",2015,0.182,2020,0.1544572042
"2810","TX","wheeler_county",2015,NA,2020,0.1533099971
"2811","TX","wichita_county",2015,0.21,2020,0.1772533411
"2812","TX","wilbarger_county",2015,NA,2020,0.161606304
"2813","TX","willacy_county",2015,NA,2020,0.1897237692
"2814","TX","williamson_county",2015,0.11,2020,0.1256524978
"2815","TX","wilson_county",2015,0.117,2020,0.1317029571
"2816","TX","winkler_county",2015,NA,2020,0.1513600526
"2817","TX","wise_county",2015,0.161,2020,0.1461021335
"2818","TX","wood_county",2015,0.291,2020,0.1361178795
"2819","TX","yoakum_county",2015,NA,2020,0.1383026369
"2820","TX","young_county",2015,0.334,2020,0.1594355813
"2821","TX","zapata_county",2015,NA,2020,0.1727548768
"2822","TX","zavala_county",2015,NA,2020,0.1987128359
"2823","UT","utah",2015,0.094,2020,0.0888010672
"2824","UT","beaver_county",2015,NA,2020,0.1070272688
"2825","UT","box_elder_county",2015,0.086,2020,0.0965771852
"2826","UT","cache_county",2015,0.046,2020,0.0861078505
"2827","UT","carbon_county",2015,0.186,2020,0.1218779253
"2828","UT","daggett_county",2015,NA,2020,0.0737151366
"2829","UT","davis_county",2015,0.063,2020,0.088437251
"2830","UT","duchesne_county",2015,0.192,2020,0.1134741475
"2831","UT","emery_county",2015,0.169,2020,0.1155269497
"2832","UT","garfield_county",2015,NA,2020,0.1032054662
"2833","UT","grand_county",2015,0.174,2020,0.1111091918
"2834","UT","iron_county",2015,0.126,2020,0.1142581662
"2835","UT","juab_county",2015,0.128,2020,0.1029985098
"2836","UT","kane_county",2015,0.104,2020,0.0914503659
"2837","UT","millard_county",2015,0.118,2020,0.0928762968
"2838","UT","morgan_county",2015,NA,2020,0.0833861568
"2839","UT","piute_county",2015,NA,2020,0.0931567627
"2840","UT","rich_county",2015,NA,2020,0.1017621199
"2841","UT","salt_lake_county",2015,0.109,2020,0.0955437516
"2842","UT","san_juan_county",2015,0.098,2020,0.1569706544
"2843","UT","sanpete_county",2015,0.099,2020,0.1105199757
"2844","UT","sevier_county",2015,0.125,2020,0.1006558908
"2845","UT","summit_county",2015,0.075,2020,0.0858644588
"2846","UT","tooele_county",2015,0.138,2020,0.1044958082
"2847","UT","uintah_county",2015,0.183,2020,0.1281792463
"2848","UT","utah_county",2015,0.054,2020,0.0590871948
"2849","UT","wasatch_county",2015,0.078,2020,0.0835008825
"2850","UT","washington_county",2015,0.078,2020,0.088506644
"2851","UT","wayne_county",2015,NA,2020,0.0942869435
"2852","UT","weber_county",2015,0.123,2020,0.1098204904
"2853","VT","vermont",2015,0.161,2020,0.1581384094
"2854","VT","addison_county",2015,0.145,2020,0.1303021651
"2855","VT","bennington_county",2015,0.186,2020,0.1471692596
"2856","VT","caledonia_county",2015,0.18,2020,0.1545826524
"2857","VT","chittenden_county",2015,0.109,2020,0.1145411369
"2858","VT","essex_county",2015,0.257,2020,0.1591282173
"2859","VT","franklin_county",2015,0.191,2020,0.1728986549
"2860","VT","grand_isle_county",2015,0.156,2020,0.1319119158
"2861","VT","lamoille_county",2015,0.176,2020,0.1480566584
"2862","VT","orange_county",2015,0.192,2020,0.142188035
"2863","VT","orleans_county",2015,0.216,2020,0.1674843966
"2864","VT","rutland_county",2015,0.179,2020,0.1458001364
"2865","VT","washington_county",2015,0.156,2020,0.1490318884
"2866","VT","windham_county",2015,0.16,2020,0.1490622481
"2867","VT","windsor_county",2015,0.157,2020,0.1339601821
"2868","VA","virginia",2015,0.175,2020,0.1637718314
"2869","VA","accomack_county",2015,0.212,2020,0.1831692932
"2870","VA","albemarle_county",2015,0.124,2020,0.1381823613
"2871","VA","alleghany_county",2015,0.246,2020,0.1691467744
"2872","VA","amelia_county",2015,0.2,2020,0.1735952496
"2873","VA","amherst_county",2015,0.164,2020,0.1690782775
"2874","VA","appomattox_county",2015,0.249,2020,0.1713461968
"2875","VA","arlington_county",2015,0.101,2020,0.1232935636
"2876","VA","augusta_county",2015,0.176,2020,0.1583391222
"2877","VA","bath_county",2015,NA,2020,0.1709847449
"2878","VA","bedford_county",2015,0.192,2020,0.1450709498
"2879","VA","bland_county",2015,NA,2020,0.154475826
"2880","VA","botetourt_county",2015,0.143,2020,0.1406754357
"2881","VA","brunswick_county",2015,0.296,2020,0.2005498959
"2882","VA","buchanan_county",2015,0.303,2020,0.2040106367
"2883","VA","buckingham_county",2015,0.215,2020,0.1892620817
"2884","VA","campbell_county",2015,0.216,2020,0.1865570502
